rooms,area_m2,price,floor,total_floor,is_new_building,place
1,45,450,2,15,1,Memar Əcəmi m.
2,65,1300,6,20,1,Ağ şəhər q.
2,85,1100,8,10,1,28 May m.
3,130,2300,12,16,1,Nəriman Nərimanov m.
3,90,800,2,6,0,Neftçilər m.
3,80,800,12,21,1,Əhmədli q.
2,72,580,16,16,1,9
2,70,1400,12,18,1,Elmlər Akademiyası m.
2,60,750,10,17,1,8
2,98,720,7,17,1,Azadlıq Prospekti m.
3,140,1500,12,15,1,Şah İsmayıl Xətai m.
3,100,850,7,8,0,Nəriman Nərimanov m.
5,400,5800,6,18,1,Nəsimi r.
2,90,800,3,16,1,Nərimanov r.
3,145,1050,3,17,1,Nəsimi r.
3,140,1350,14,17,1,Elmlər Akademiyası m.
3,90,1000,10,16,1,Nəriman Nərimanov m.
2,60,700,17,19,1,İnşaatçılar m.
2,40,500,5,5,0,Qara Qarayev m.
3,70,470,2,5,0,Suraxanı q.
2,65,700,14,18,1,Xətai r.
2,68,550,2,17,1,9
2,55,500,1,5,0,Nəsimi m.
2,67,1300,7,16,1,Nəriman Nərimanov m.
2,65,1299,6,20,1,Xətai r.
2,53,700,17,17,1,Həzi Aslanov m.
1,74,1000,2,5,0,Sea Breeze q.
3,130,840,3,9,0,Memar Əcəmi m.
3,135,850,3,12,1,Neftçilər m.
3,102,800,14,17,1,Xalqlar Dostluğu m.
3,110,800,11,18,1,Həzi Aslanov m.
3,115,750,10,16,1,Xətai r.
2,82,1000,8,16,1,8 Noyabr m.
4,110,450,7,15,1,Sumqayıt
3,130,1300,11,18,1,28 May m.
2,65,700,7,10,1,Gənclik m.
2,60,550,2,9,0,Əhmədli m.
2,60,400,4,5,0,Xırdalan
1,48,350,15,16,1,Sabunçu q.
2,65,600,2,5,0,Neftçilər m.
2,50,800,11,15,1,Elmlər Akademiyası m.
3,70,700,5,5,0,Qara Qarayev m.
3,140,750,10,16,1,Xətai r.
3,180,1600,18,21,1,Nəsimi r.
2,50,650,7,17,1,İnşaatçılar m.
3,115,1000,18,20,1,Nəriman Nərimanov m.
3,115,1200,6,16,1,Şah İsmayıl Xətai m.
3,110,1150,13,16,1,Şah İsmayıl Xətai m.
3,135,1700,9,15,1,Nəriman Nərimanov m.
2,60,800,6,9,0,8
3,100,750,8,12,1,Neftçilər m.
2,100,749,2,14,1,İnşaatçılar m.
2,60,650,16,18,1,Nəsimi m.
3,175,1500,8,14,1,28 May m.
3,150,750,10,16,1,Xətai r.
2,96,650,12,20,1,Həzi Aslanov m.
2,80,700,8,11,1,Xalqlar Dostluğu m.
3,145,900,4,16,1,Nərimanov r.
3,121,2300,6,7,0,Ağ şəhər q.
3,120,1800,3,7,0,Ağ şəhər q.
2,113,1200,8,18,1,Şah İsmayıl Xətai m.
2,95,1500,6,8,0,Ağ şəhər q.
2,105,800,3,18,1,Gənclik m.
3,115,1000,14,16,1,İnşaatçılar m.
3,170,1500,8,16,1,28 May m.
2,60,760,8,16,1,Nizami m.
2,56,450,4,10,1,Xırdalan
3,65,700,5,5,0,Qara Qarayev m.
2,95,1000,10,18,1,Nərimanov r.
3,60,650,4,19,1,İnşaatçılar m.
2,90,800,3,17,1,Nəriman Nərimanov m.
3,155,2000,2,18,1,Şah İsmayıl Xətai m.
2,65,600,2,5,0,Neftçilər m.
2,100,1300,26,27,1,Nəsimi r.
3,65,600,1,12,1,Xətai r.
3,115,1000,14,16,1,İnşaatçılar m.
3,80,900,11,18,1,20 Yanvar m.
2,40,450,5,5,0,Memar Əcəmi m.
3,70,450,1,6,0,Xırdalan
2,102,1100,16,18,1,28 May m.
3,120,1100,14,19,1,Nəsimi r.
3,148,1500,11,18,1,Azadlıq Prospekti m.
2,68,550,18,19,1,9
4,150,1202,5,16,1,Nizami m.
2,65,600,7,9,0,Memar Əcəmi m.
2,90,750,4,14,1,İnşaatçılar m.
4,86,650,8,10,1,Xalqlar Dostluğu m.
2,77,700,8,12,1,Yeni Yasamal q.
2,77,650,5,16,1,İnşaatçılar m.
2,65,700,8,16,1,Həzi Aslanov m.
2,96,1500,15,18,1,Şah İsmayıl Xətai m.
3,125,3000,10,20,1,Ağ şəhər q.
3,65,700,5,5,0,Qara Qarayev m.
4,110,600,1,9,0,Həzi Aslanov m.
2,60,300,8,9,0,Yeni Günəşli q.
2,65,990,8,17,1,20 Yanvar m.
2,80,640,4,16,1,Binəqədi r.
3,70,900,2,6,0,Gənclik m.
2,50,550,2,5,0,İnşaatçılar m.
3,130,840,3,10,1,Memar Əcəmi m.
2,80,700,12,18,1,Azadlıq Prospekti m.
3,70,900,2,6,0,Gənclik m.
3,70,650,5,5,0,İnşaatçılar m.
2,74,900,7,20,1,Həzi Aslanov q.
2,90,950,6,20,1,Nəsimi r.
2,70,700,5,18,1,Dərnəgül m.
3,80,600,1,5,0,Xalqlar Dostluğu m.
2,58,748,6,15,1,Nəriman Nərimanov m.
2,65,1500,8,20,1,Xətai r.
3,65,500,4,15,1,Xırdalan
2,55,600,2,5,0,Neftçilər m.
2,75,799,4,4,0,Sahil m.
3,150,1100,8,18,1,Nərimanov r.
3,70,1200,4,18,1,Koroğlu m.
5,270,5200,5,10,1,Nərimanov r.
3,120,2200,5,7,0,Ağ şəhər q.
3,100,1300,4,16,1,Bakmil m.
2,52,650,14,20,1,20 Yanvar m.
3,89,850,9,15,1,Nərimanov r.
2,107,2000,7,7,0,Xətai r.
2,100,3500,4,14,1,Nəsimi r.
2,70,700,2,14,1,Nəriman Nərimanov m.
2,60,747,6,17,1,Nəriman Nərimanov m.
2,65,550,2,5,0,Qara Qarayev m.
2,55,750,6,16,1,Nəriman Nərimanov m.
2,80,650,11,17,1,Həzi Aslanov m.
3,110,850,16,16,1,Elmlər Akademiyası m.
2,80,1050,8,19,1,28 May m.
3,145,1599,6,18,1,Nəsimi r.
3,115,750,8,18,1,Memar Əcəmi m.
2,72,1100,14,21,1,28 May m.
3,125,2500,9,17,1,Nizami m.
2,70,800,3,12,1,Səbail r.
2,65,700,6,15,1,Qara Qarayev m.
4,110,1100,2,17,1,Həzi Aslanov q.
3,120,1800,12,20,1,Gənclik m.
3,125,2499,13,18,1,Nizami m.
3,125,2200,6,17,1,Nəsimi r.
2,65,1200,14,17,1,28 May m.
3,121,2350,6,7,0,Ağ şəhər q.
3,135,1850,9,15,1,Nəriman Nərimanov m.
3,138,850,15,17,1,Gənclik m.
2,55,750,6,16,1,Nəriman Nərimanov m.
2,70,699,2,5,0,Elmlər Akademiyası m.
2,60,400,8,16,1,Həzi Aslanov m.
2,105,900,10,15,1,Badamdar q.
2,85,950,10,17,1,İnşaatçılar m.
3,52,600,1,12,1,Həzi Aslanov m.
2,70,550,6,14,1,Həzi Aslanov m.
2,65,700,8,16,1,Həzi Aslanov m.
3,70,650,3,5,0,Elmlər Akademiyası m.
3,110,900,8,17,1,Qara Qarayev m.
3,135,2000,9,16,1,28 May m.
2,60,450,5,5,0,Avtovağzal m.
2,60,800,5,5,0,Elmlər Akademiyası m.
4,210,1350,8,16,1,İçəri Şəhər m.
4,86,650,8,10,1,Xalqlar Dostluğu m.
2,60,750,6,16,1,Nəriman Nərimanov m.
3,100,800,7,12,1,Yeni Yasamal q.
2,80,700,14,17,1,Həzi Aslanov m.
2,70,900,12,16,1,Gənclik m.
3,90,900,10,19,1,Qara Qarayev m.
3,68,650,2,4,0,Nəriman Nərimanov m.
4,90,700,3,3,0,Qara Qarayev m.
4,80,800,2,5,0,Nəsimi r.
2,62,700,12,18,1,İnşaatçılar m.
1,54,900,1,4,0,Sea Breeze q.
4,180,2000,13,17,1,Bakmil m.
1,60,450,5,11,1,Yeni Yasamal q.
2,55,500,1,5,0,Memar Əcəmi m.
2,60,750,6,16,1,Nəriman Nərimanov m.
2,50,750,5,5,0,İçəri Şəhər m.
3,75,850,5,15,1,20 Yanvar m.
3,65,550,1,5,0,8
2,100,750,8,16,1,Şah İsmayıl Xətai m.
2,70,700,6,16,1,Nəriman Nərimanov m.
4,110,799,3,9,0,Azadlıq Prospekti m.
2,70,1200,10,27,1,8 Noyabr m.
4,185,1500,15,18,1,Şah İsmayıl Xətai m.
3,96,940,15,16,1,Nəriman Nərimanov m.
2,65,1000,5,17,1,Ağ şəhər q.
4,150,2400,14,17,1,Badamdar q.
2,70,700,10,15,1,Dərnəgül m.
2,80,1300,6,9,0,Nizami m.
4,215,2600,17,22,1,Şah İsmayıl Xətai m.
2,70,1700,10,17,1,Elmlər Akademiyası m.
2,80,800,14,18,1,Qara Qarayev m.
2,70,700,6,16,1,Qara Qarayev m.
2,90,800,6,17,1,Neftçilər m.
3,135,940,15,16,1,Nəriman Nərimanov m.
3,130,2200,10,16,1,Nəsimi r.
2,55,750,8,16,1,Dərnəgül m.
2,90,850,7,12,1,Qara Qarayev m.
2,115,2500,5,24,1,Şah İsmayıl Xətai m.
2,100,1400,15,18,1,Şah İsmayıl Xətai m.
3,66,650,5,5,0,Qara Qarayev m.
2,40,600,4,5,0,İnşaatçılar m.
2,90,850,5,16,1,Nəriman Nərimanov m.
3,95,750,14,16,1,Memar Əcəmi m.
3,145,1500,4,16,1,28 May m.
3,100,1600,5,6,0,Sahil m.
2,70,850,6,16,1,Gənclik m.
2,90,700,13,17,1,Nəriman Nərimanov m.
4,200,1500,3,14,1,28 May m.
1,40,500,1,2,0,İçəri Şəhər m.
3,123,1600,11,23,1,Sahil m.
4,200,2500,20,27,1,8 Noyabr m.
2,90,850,8,14,1,Qara Qarayev m.
2,90,650,8,15,1,Nəriman Nərimanov m.
2,104,800,4,16,1,Nərimanov r.
3,120,1150,6,16,1,8 Noyabr m.
2,100,850,10,12,1,Nəriman Nərimanov m.
3,140,1500,6,17,1,Nərimanov r.
2,58,500,5,5,0,Həzi Aslanov q.
3,170,1100,12,18,1,Nərimanov r.
2,72,750,3,4,0,Həzi Aslanov m.
2,70,700,4,5,0,Nəriman Nərimanov m.
3,180,1700,6,20,1,28 May m.
2,65,800,9,20,1,Şah İsmayıl Xətai m.
2,60,800,6,17,1,Nəsimi r.
2,75,599,7,9,0,Memar Əcəmi m.
2,70,440,5,5,0,Avtovağzal m.
2,51,1500,6,6,0,Ağ şəhər q.
3,130,2100,4,7,0,Ağ şəhər q.
4,150,1500,7,18,1,8 Noyabr m.
2,95,1200,4,7,0,Ağ şəhər q.
3,130,1900,4,7,0,Ağ şəhər q.
4,86,650,8,10,1,Xalqlar Dostluğu m.
3,135,1200,4,6,0,Ağ şəhər q.
2,98,950,14,18,1,Qara Qarayev m.
2,65,1000,7,16,1,Nəsimi r.
2,90,1300,2,17,1,28 May m.
2,89,800,7,12,1,Qara Qarayev m.
2,65,650,4,9,0,İnşaatçılar m.
2,54,2200,4,8,0,Ağ şəhər q.
2,65,800,17,18,1,Memar Əcəmi m.
3,106,1200,9,27,1,8 Noyabr m.
3,130,1000,3,9,0,Azadlıq Prospekti m.
4,120,750,17,18,1,Gənclik m.
2,60,750,15,17,1,20 Yanvar m.
4,185,1600,8,14,1,Gənclik m.
2,95,1500,7,18,1,Nəriman Nərimanov m.
3,105,1700,7,18,1,Elmlər Akademiyası m.
2,75,549,6,18,1,Həzi Aslanov m.
2,50,700,2,2,0,İçəri Şəhər m.
3,120,2000,10,20,1,Elmlər Akademiyası m.
2,70,699,5,5,0,Nəriman Nərimanov m.
3,156,700,10,17,1,Gənclik m.
4,200,3000,14,18,1,Nizami m.
2,60,1200,9,16,1,Nəriman Nərimanov m.
3,85,900,2,9,0,Nəriman Nərimanov m.
3,104,1630,7,8,0,Ağ şəhər q.
3,152,2300,15,21,1,28 May m.
3,130,1100,2,18,1,Nizami m.
2,78,1000,17,18,1,Şah İsmayıl Xətai m.
3,148,1500,11,18,1,Binəqədi r.
3,145,1600,9,27,1,8 Noyabr m.
2,64,1050,13,20,1,Həzi Aslanov m.
2,66,750,17,19,1,Memar Əcəmi m.
2,75,750,6,16,1,Nizami m.
2,70,980,2,5,0,28 May m.
2,60,700,3,5,0,28 May m.
2,90,1000,15,18,1,Nəsimi r.
3,80,850,5,19,1,20 Yanvar m.
4,160,2800,8,20,1,Şah İsmayıl Xətai m.
4,250,2500,24,28,1,Şah İsmayıl Xətai m.
3,70,450,5,5,0,Sumqayıt
3,125,2000,8,20,1,28 May m.
3,130,1700,8,16,1,Nəriman Nərimanov m.
2,65,899,8,16,1,Şah İsmayıl Xətai m.
2,100,700,5,16,1,Yeni Yasamal q.
3,150,1300,7,16,1,Gənclik m.
3,110,1700,14,17,1,Nizami m.
3,80,500,4,9,0,Yeni Günəşli q.
2,75,550,7,16,1,Xətai r.
3,160,1800,16,20,1,Ağ şəhər q.
2,76,400,6,12,1,Sumqayıt
4,170,2400,12,18,1,8 Noyabr m.
4,160,1350,13,16,1,Şah İsmayıl Xətai m.
2,90,1000,8,16,1,28 May m.
3,110,1700,3,7,0,Ağ şəhər q.
2,90,1400,8,18,1,Nizami m.
2,60,450,5,5,0,Avtovağzal m.
2,80,650,12,18,1,Azadlıq Prospekti m.
3,90,800,10,17,1,28 May m.
3,115,1000,14,16,1,Elmlər Akademiyası m.
3,80,700,4,12,1,Badamdar q.
2,60,800,8,16,1,Şah İsmayıl Xətai m.
3,128,1500,2,6,0,Nardaran q.
2,70,1000,17,18,1,Şah İsmayıl Xətai m.
2,65,900,13,16,1,Nərimanov r.
2,105,1000,2,16,1,Gənclik m.
4,180,1600,15,18,1,Nizami m.
2,55,800,4,16,1,Nəriman Nərimanov m.
2,70,700,4,5,0,Nəriman Nərimanov m.
3,124,1199,16,19,1,Nizami m.
2,55,570,2,5,0,İnşaatçılar m.
4,90,650,8,10,1,Xalqlar Dostluğu m.
4,160,1100,19,21,1,8 Noyabr m.
3,80,650,5,16,1,Əhmədli m.
3,140,900,4,13,1,İnşaatçılar m.
2,65,1000,14,27,1,8 Noyabr m.
3,123,1600,11,23,1,Sahil m.
3,145,900,15,18,1,İnşaatçılar m.
2,87,950,6,20,1,Nəsimi r.
4,140,1100,1,4,0,Şah İsmayıl Xətai m.
3,110,1050,3,5,0,Sahil m.
2,60,900,10,18,1,Nizami m.
2,70,1700,7,20,1,Şah İsmayıl Xətai m.
3,100,1500,19,27,1,8 Noyabr m.
3,125,1000,3,16,1,Nəriman Nərimanov m.
3,118,2200,15,20,1,Nizami m.
2,60,850,11,16,1,Gənclik m.
3,125,1600,11,23,1,Sahil m.
2,74,700,4,19,1,Əhmədli q.
5,265,5200,3,8,0,Şah İsmayıl Xətai m.
3,61,450,8,11,1,Zabrat q.
4,150,1600,13,18,1,Şah İsmayıl Xətai m.
3,140,2600,4,7,0,Ağ şəhər q.
2,65,700,7,9,0,Yasamal r.
3,90,800,12,18,1,Gənclik m.
2,90,700,7,16,1,Nəsimi r.
2,62,670,5,5,0,Elmlər Akademiyası m.
3,130,2198,8,20,1,Nərimanov r.
2,60,700,5,9,0,Nəsimi r.
2,63,450,3,5,0,Xırdalan
3,100,1700,8,8,0,Ağ şəhər q.
2,40,750,6,16,1,İnşaatçılar m.
3,125,1500,11,20,1,Sahil m.
3,100,650,3,9,0,Neftçilər m.
2,55,770,2,5,0,Nəsimi r.
2,50,500,5,5,0,Bakıxanov q.
2,60,1400,14,17,1,Nəriman Nərimanov m.
2,80,750,16,20,1,Nərimanov r.
2,60,600,3,7,0,Sea Breeze q.
2,80,1300,3,4,0,Sahil m.
4,125,1000,2,17,1,Həzi Aslanov m.
2,70,1000,2,16,1,Yasamal r.
4,160,1500,7,15,1,28 May m.
3,125,2200,6,17,1,Nəsimi r.
2,90,1300,3,8,0,Sahil m.
2,45,680,6,16,1,Yasamal q.
3,135,2200,2,6,0,Ağ şəhər q.
3,100,1200,15,17,1,Memar Əcəmi m.
3,115,1600,14,17,1,Nizami m.
3,80,550,14,16,1,Əhmədli q.
1,50,499,4,17,1,20 Yanvar m.
3,230,1800,19,20,1,Nəsimi r.
3,140,1100,8,16,1,İnşaatçılar m.
2,54,650,17,18,1,20 Yanvar m.
3,140,2000,5,7,0,Ağ şəhər q.
3,118,799,14,17,1,Həzi Aslanov m.
2,80,700,6,12,1,Nizami m.
3,110,1000,15,18,1,8 Noyabr m.
3,70,700,5,5,0,Neftçilər m.
2,100,1000,8,18,1,Gənclik m.
3,120,3000,3,6,0,Ağ şəhər q.
2,95,650,7,16,1,Həzi Aslanov m.
3,130,1200,10,16,1,28 May m.
3,70,600,4,5,0,Qara Qarayev m.
3,80,499,2,3,0,Binəqədi r.
3,136,1000,3,12,1,İnşaatçılar m.
3,110,1100,12,16,1,Şah İsmayıl Xətai m.
2,80,990,3,5,0,28 May m.
2,80,699,8,19,1,Nəsimi r.
2,65,500,14,16,1,Xırdalan
3,103,1000,14,24,1,8 Noyabr m.
2,45,700,2,2,0,Sahil m.
2,60,700,6,9,0,Xətai r.
3,120,1500,5,16,1,Sahil m.
3,67,700,5,5,0,Qara Qarayev m.
2,89,850,7,12,1,Xırdalan
3,120,1200,6,14,1,İçəri Şəhər m.
2,56,750,6,12,1,İnşaatçılar m.
4,180,850,7,13,1,Nizami m.
3,103,1500,5,22,1,8 Noyabr m.
2,61,600,3,18,1,7
3,103,1500,5,27,1,Elmlər Akademiyası m.
3,155,1900,5,10,1,Nizami m.
3,110,950,14,18,1,Nəsimi r.
4,200,2500,12,21,1,İçəri Şəhər m.
3,80,550,15,20,1,Əhmədli q.
3,127,1600,13,21,1,Sahil m.
3,135,1500,3,17,1,Nizami m.
2,50,530,5,17,1,Avtovağzal m.
3,100,1400,3,18,1,Nəriman Nərimanov m.
4,100,1200,2,2,0,Sahil m.
4,150,1900,5,10,1,Elmlər Akademiyası m.
2,75,900,6,18,1,Nizami m.
3,140,1350,15,20,1,Nəsimi r.
3,80,900,2,9,0,Nəriman Nərimanov m.
2,53,750,2,9,0,Nəriman Nərimanov m.
2,75,900,16,16,1,Şah İsmayıl Xətai m.
3,80,800,8,9,0,İnşaatçılar m.
3,86,999,4,5,0,İçəri Şəhər m.
2,50,650,6,16,1,Yasamal q.
2,50,700,3,16,1,Yasamal q.
2,100,1099,11,19,1,Nərimanov r.
3,135,1800,9,15,1,Nəriman Nərimanov m.
3,150,1125,8,9,0,Koroğlu m.
3,123,1600,11,23,1,28 May m.
3,100,1000,5,6,0,Sahil m.
1,46,850,4,6,0,Sea Breeze q.
1,60,500,16,17,1,Neftçilər m.
2,100,800,9,18,1,Nəriman Nərimanov m.
3,150,800,13,18,1,Nəriman Nərimanov m.
3,65,700,5,5,0,Neftçilər m.
2,60,1800,5,7,0,Ağ şəhər q.
3,130,2500,2,7,0,Ağ şəhər q.
2,55,650,10,16,1,İnşaatçılar m.
4,180,2000,3,8,0,Şah İsmayıl Xətai m.
3,175,1600,11,18,1,Nizami m.
3,82,850,12,15,1,Neftçilər m.
3,120,3500,4,6,0,Ağ şəhər q.
2,100,1000,11,16,1,Şah İsmayıl Xətai m.
3,200,5500,5,19,1,Sahil m.
2,45,550,1,9,0,Azadlıq Prospekti m.
2,65,1200,8,18,1,28 May m.
2,95,777,7,12,1,Qara Qarayev m.
2,50,650,20,20,1,20 Yanvar m.
3,80,700,5,5,0,Qara Qarayev m.
2,90,2200,3,33,1,Səbail r.
4,200,2200,16,21,1,Şah İsmayıl Xətai m.
6,400,4500,20,23,1,Şah İsmayıl Xətai m.
2,65,1800,6,20,1,Ağ şəhər q.
2,95,850,13,19,1,Badamdar q.
3,200,3000,16,27,1,Şah İsmayıl Xətai m.
3,75,700,5,5,0,Qara Qarayev m.
3,115,1500,5,12,1,8 Noyabr m.
3,85,858,5,16,1,20 Yanvar m.
3,145,1500,24,27,1,8 Noyabr m.
3,100,1100,4,5,0,Elmlər Akademiyası m.
4,90,500,3,5,0,Həzi Aslanov q.
2,65,1300,9,20,1,Şah İsmayıl Xətai m.
2,70,700,4,5,0,Nəriman Nərimanov m.
2,100,1000,6,15,1,Neftçilər m.
3,135,2000,6,7,0,Xətai r.
3,120,800,5,16,1,Gənclik m.
2,90,650,15,20,1,Xətai r.
3,75,700,4,14,1,Badamdar q.
3,115,1000,14,16,1,İnşaatçılar m.
2,88,850,6,14,1,Xalqlar Dostluğu m.
2,62,800,10,15,1,Nəriman Nərimanov m.
4,200,1700,5,16,1,Şah İsmayıl Xətai m.
3,80,799,11,18,1,20 Yanvar m.
2,70,1200,3,17,1,28 May m.
2,50,650,15,20,1,20 Yanvar m.
2,60,549,3,5,0,Neftçilər m.
3,70,700,5,5,0,Qara Qarayev m.
3,123,1600,11,23,1,28 May m.
3,80,950,3,11,1,Elmlər Akademiyası m.
3,135,1500,10,16,1,Nizami m.
2,55,550,7,17,1,Yeni Yasamal q.
3,130,1500,2,5,0,Bayıl q.
3,120,1000,16,18,1,İnşaatçılar m.
2,65,750,2,9,0,Şah İsmayıl Xətai m.
2,94,1200,3,16,1,Yasamal r.
3,155,1500,17,20,1,Nəsimi r.
2,90,950,6,20,1,Nəsimi r.
2,50,650,7,16,1,İnşaatçılar m.
2,65,450,8,16,1,Xırdalan
2,97,1000,4,16,1,28 May m.
2,60,400,3,7,0,Xırdalan
3,150,1000,12,16,1,Elmlər Akademiyası m.
2,60,450,4,9,0,Həzi Aslanov m.
2,60,600,12,18,1,Əhmədli m.
3,85,900,2,9,0,Nəriman Nərimanov m.
2,70,1000,7,20,1,Şah İsmayıl Xətai m.
3,115,999,14,16,1,İnşaatçılar m.
2,70,750,10,16,1,Dərnəgül m.
4,200,2500,13,18,1,Nizami m.
3,120,1000,14,16,1,Elmlər Akademiyası m.
2,67,1000,2,19,1,Yasamal r.
3,175,3500,11,20,1,Nəsimi r.
2,55,600,9,16,1,Qara Qarayev m.
3,78,850,11,17,1,20 Yanvar m.
2,90,1800,9,32,1,Nəsimi r.
4,97,799,3,14,1,Yasamal r.
2,87,950,6,20,1,Nəsimi r.
3,90,2000,6,12,1,Nizami m.
4,110,1100,2,17,1,Həzi Aslanov m.
3,80,850,12,21,1,Həzi Aslanov m.
2,120,700,7,17,1,Həzi Aslanov m.
2,82,900,5,18,1,Gənclik m.
3,140,1200,9,14,1,Şah İsmayıl Xətai m.
2,60,500,2,5,0,Memar Əcəmi m.
2,50,1800,4,4,0,28 May m.
2,50,1000,5,16,1,Şah İsmayıl Xətai m.
4,110,799,3,9,0,Azadlıq Prospekti m.
2,84,699,6,12,1,Nizami m.
2,63,1200,8,12,1,Nəsimi r.
2,68,900,7,11,1,8 Noyabr m.
2,90,999,16,18,1,Qara Qarayev m.
3,110,750,8,12,1,Neftçilər m.
3,70,700,4,12,1,Səbail r.
2,97,1000,17,18,1,Qara Qarayev m.
2,100,950,4,18,1,28 May m.
2,63,650,5,9,0,Azadlıq Prospekti m.
3,123,1600,11,23,1,Nizami m.
2,100,1200,22,22,1,Şah İsmayıl Xətai m.
4,180,1000,8,15,1,Nəriman Nərimanov m.
3,115,1000,14,16,1,İnşaatçılar m.
2,65,1200,9,10,1,Nərimanov r.
2,75,700,14,17,1,Nəsimi r.
4,200,1500,27,27,1,Nəsimi r.
2,80,800,6,18,1,Nizami m.
4,100,650,8,10,1,Xalqlar Dostluğu m.
3,90,920,5,16,1,20 Yanvar m.
3,160,850,2,18,1,Nəsimi r.
2,110,795,2,16,1,Gənclik m.
3,55,600,5,5,0,Neftçilər m.
3,96,940,15,16,1,Nərimanov r.
3,77,700,4,12,1,Badamdar q.
3,100,1100,19,19,1,Həzi Aslanov m.
3,113,1000,16,17,1,7
2,50,1000,1,7,0,Xətai r.
2,77,1600,8,11,1,Nizami m.
2,64,750,4,17,1,Nəriman Nərimanov m.
2,45,599,9,16,1,İnşaatçılar m.
2,100,950,8,20,1,8 Noyabr m.
2,40,700,12,16,1,Nəriman Nərimanov m.
2,90,750,4,14,1,İnşaatçılar m.
4,110,1100,2,17,1,Həzi Aslanov m.
2,58,750,5,5,0,İçəri Şəhər m.
2,90,750,4,14,1,20 Yanvar m.
2,65,800,2,9,0,Şah İsmayıl Xətai m.
3,125,1000,14,16,1,Elmlər Akademiyası m.
2,65,400,17,17,1,Xırdalan
1,60,650,17,19,1,İnşaatçılar m.
2,88,999,14,20,1,Nərimanov r.
4,85,850,2,5,0,Nəsimi r.
4,160,1100,19,20,1,8 Noyabr m.
3,134,1100,7,9,0,Elmlər Akademiyası m.
3,80,800,8,9,0,İnşaatçılar m.
2,62,580,9,10,1,Neftçilər m.
2,105,750,7,18,1,Şah İsmayıl Xətai m.
2,90,750,17,17,1,Elmlər Akademiyası m.
1,40,600,1,9,0,Gənclik m.
2,65,1500,13,15,1,28 May m.
2,65,1000,14,27,1,8 Noyabr m.
2,75,800,4,4,0,Sahil m.
4,180,1600,15,18,1,Nizami m.
2,60,650,7,9,0,Gənclik m.
4,160,1100,19,20,1,8 Noyabr m.
3,160,1100,6,16,1,Nəsimi r.
2,75,350,6,10,1,Xırdalan
2,100,950,6,16,1,Neftçilər m.
2,75,800,14,18,1,Qara Qarayev m.
3,80,700,7,7,0,Şah İsmayıl Xətai m.
2,100,1050,7,15,1,Nərimanov r.
3,110,1200,13,17,1,Nizami m.
2,60,650,16,18,1,9
2,70,700,4,5,0,Nəriman Nərimanov m.
2,90,900,7,10,1,Sahil m.
2,75,699,4,5,0,Nəriman Nərimanov m.
2,80,550,13,14,1,Sumqayıt
2,65,750,17,20,1,Memar Əcəmi m.
2,105,1500,9,27,1,Nəsimi r.
2,54,420,3,7,0,Hövsan q.
2,84,600,5,17,1,20 Yanvar m.
3,110,1000,4,6,0,Gənclik m.
2,75,850,6,17,1,Bakmil m.
2,70,700,6,9,0,Şah İsmayıl Xətai m.
3,68,700,5,5,0,Qara Qarayev m.
3,95,2300,7,16,1,28 May m.
4,110,750,1,9,0,Azadlıq Prospekti m.
3,110,900,6,16,1,Şah İsmayıl Xətai m.
3,158,1300,20,20,1,28 May m.
3,140,1299,6,20,1,Nəriman Nərimanov m.
2,112,1000,12,17,1,Xətai r.
4,232,1700,11,13,1,8 Noyabr m.
2,75,1000,20,20,1,Gənclik m.
2,60,500,2,5,0,Buzovna q.
3,137,1000,15,19,1,Nəriman Nərimanov m.
3,85,850,3,4,0,Sahil m.
1,65,679,13,18,1,Həzi Aslanov m.
2,70,1700,5,6,0,Ağ şəhər q.
2,60,900,10,16,1,Şah İsmayıl Xətai m.
3,82,1000,4,17,1,Nəriman Nərimanov m.
3,156,1400,11,16,1,Nərimanov r.
2,70,650,5,5,0,Neftçilər m.
2,66,550,15,16,1,Xırdalan
2,70,1200,10,18,1,Yasamal r.
2,70,700,4,5,0,Nəriman Nərimanov m.
2,70,1550,14,16,1,Nizami m.
2,75,1000,15,16,1,8 Noyabr m.
1,40,500,2,5,0,Neftçilər m.
2,105,1000,2,16,1,Gənclik m.
3,80,700,6,14,1,Nəsimi r.
3,115,1000,14,16,1,İnşaatçılar m.
2,125,2400,15,19,1,28 May m.
2,77,1600,8,11,1,Nizami m.
2,70,1200,10,27,1,Nəsimi r.
2,110,899,4,18,1,28 May m.
2,70,700,4,5,0,Nəriman Nərimanov m.
4,180,1600,16,18,1,Nizami m.
2,50,600,2,5,0,Qara Qarayev m.
4,100,800,3,12,1,Yasamal r.
2,120,2300,5,20,1,Elmlər Akademiyası m.
2,70,700,4,5,0,Nəriman Nərimanov m.
2,60,1100,8,16,1,Nəriman Nərimanov m.
2,65,550,2,9,0,İnşaatçılar m.
3,86,999,4,5,0,İçəri Şəhər m.
2,67,1000,4,18,1,Nəriman Nərimanov m.
3,134,1100,7,9,0,Elmlər Akademiyası m.
2,85,750,18,20,1,Nəriman Nərimanov m.
2,60,499,2,4,0,Bakıxanov q.
2,70,1000,15,27,1,8 Noyabr m.
2,90,1600,8,11,1,Nizami m.
3,100,900,8,13,1,Nəsimi m.
3,65,650,9,9,0,Nərimanov r.
2,60,650,2,5,0,Nizami m.
3,105,1000,14,28,1,8 Noyabr m.
